CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
91070783,1,1,1,F,26,6,1,L,H,0,IMPERIAL,UNINCORPORATED,2019
91304125,1,1,1,F,54,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2020
91536540,1,1,1,M,33,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91848607,1,1,1,F,64,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2022
91848607,2,1,1,M,25,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2022
92248253,2,1,1,M,33,7,1,P,W,1,IMPERIAL,UNINCORPORATED,2023
8974426,1,1,1,F,29,2,1,L,B,0,IMPERIAL,"EL CENTRO",2019
90781550,1,1,1,F,31,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90968177,2,1,4,M,67,6,1,-,B,1,IMPERIAL,UNINCORPORATED,2019
91257406,1,1,1,M,20,6,1,M,H,0,IMPERIAL,UNINCORPORATED,2020
91338205,1,1,1,M,22,6,1,B,H,0,IMPERIAL,UNINCORPORATED,2020
91338205,1,2,2,F,21,5,3,B,H,0,IMPERIAL,UNINCORPORATED,2020
91338205,1,3,2,M,18,6,6,B,H,0,IMPERIAL,UNINCORPORATED,2020
91338205,1,4,2,M,22,7,4,B,H,0,IMPERIAL,UNINCORPORATED,2020
92135651,1,1,1,F,67,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2023
92135651,2,1,1,M,67,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2023
92141213,2,1,1,M,35,6,1,P,W,2,IMPERIAL,UNINCORPORATED,2023
8957549,2,1,1,M,21,3,1,L,G,0,IMPERIAL,"EL CENTRO",2019
9464778,1,1,1,M,38,7,1,L,H,0,IMPERIAL,"EL CENTRO",2022
9485126,2,1,1,M,34,4,1,L,G,0,IMPERIAL,BRAWLEY,2022
9642334,2,1,3,M,56,6,-,-,-,0,IMPERIAL,"EL CENTRO",2023
90716354,2,1,1,F,27,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90881675,2,1,1,M,61,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90969369,1,1,1,M,21,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
91604833,1,1,1,M,62,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
92105593,1,1,1,M,39,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2023
8593326,1,1,2,F,61,0,3,M,C,0,IMPERIAL,"EL CENTRO",2018
8593326,1,2,2,M,12,0,6,M,C,0,IMPERIAL,"EL CENTRO",2018
8593326,2,1,1,F,18,4,1,M,G,0,IMPERIAL,"EL CENTRO",2018
8957537,1,1,4,M,18,2,1,P,B,0,IMPERIAL,"EL CENTRO",2019
9003639,3,1,1,F,60,7,1,M,G,0,IMPERIAL,"EL CENTRO",2019
9164056,2,1,1,F,66,3,1,L,G,0,IMPERIAL,"EL CENTRO",2020
9174579,1,1,1,M,18,6,1,L,G,0,IMPERIAL,"EL CENTRO",2020
9174579,1,2,2,M,19,5,5,L,G,0,IMPERIAL,"EL CENTRO",2020
9174579,1,3,2,M,18,5,3,L,G,0,IMPERIAL,"EL CENTRO",2020
9192486,1,1,3,M,37,2,-,-,-,-,IMPERIAL,BRAWLEY,2020
91596244,1,1,1,M,38,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91624700,1,1,1,F,19,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
92001363,1,1,1,M,46,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2023
92028242,2,1,1,F,57,7,1,M,G,0,IMPERIAL,"EL CENTRO",2023
92076150,1,1,1,M,43,6,1,L,H,0,IMPERIAL,UNINCORPORATED,2023
92113381,1,1,2,F,20,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2023
92113381,2,1,2,M,9,7,4,M,Q,0,IMPERIAL,UNINCORPORATED,2023
92113381,2,2,1,F,56,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2023
90779140,1,1,2,F,72,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90858297,1,1,1,M,57,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
91066462,1,1,1,M,43,5,1,L,G,1,IMPERIAL,UNINCORPORATED,2019
91066462,1,2,2,M,12,5,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
91066462,1,3,2,M,7,5,4,P,T,1,IMPERIAL,UNINCORPORATED,2019
91220136,2,1,3,M,78,1,9,-,-,0,IMPERIAL,UNINCORPORATED,2020
91221134,1,1,1,M,71,5,1,L,H,0,IMPERIAL,UNINCORPORATED,2020
91240258,2,1,1,F,24,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2020
8854136,1,1,3,M,17,6,9,-,-,0,IMPERIAL,"EL CENTRO",2019
90727090,1,1,1,M,79,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90727090,1,2,2,F,62,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90851611,1,1,1,F,61,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90851611,2,1,2,M,50,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90879643,1,1,1,F,35,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
91122945,2,1,1,M,47,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
91122945,2,2,2,F,45,5,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
91334110,1,1,1,F,53,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2020
91346410,2,1,1,M,62,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2020
91403573,1,1,1,M,74,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91883398,1,1,1,M,64,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2022
91883398,2,1,1,M,40,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2022
8554071,1,1,2,M,13,4,3,M,G,0,IMPERIAL,BRAWLEY,2018
8554071,1,2,2,F,7,0,4,P,G,0,IMPERIAL,BRAWLEY,2018
8554071,1,3,2,M,10,0,6,P,G,0,IMPERIAL,BRAWLEY,2018
8661998,2,1,3,F,76,3,0,P,-,0,IMPERIAL,"EL CENTRO",2018
8927117,1,1,2,M,42,0,3,M,G,0,IMPERIAL,CALEXICO,2019
8927117,2,1,2,F,18,0,3,M,G,0,IMPERIAL,CALEXICO,2019
8927117,2,2,1,F,68,4,1,M,G,0,IMPERIAL,CALEXICO,2019
8964535,2,1,3,-,36,3,9,-,-,3,IMPERIAL,CALEXICO,2018
8964539,1,1,2,F,11,4,2,P,Y,0,IMPERIAL,CALEXICO,2018
8964539,1,2,1,M,38,4,1,P,W,0,IMPERIAL,CALEXICO,2018
9079395,1,1,1,M,42,4,1,L,G,0,IMPERIAL,"EL CENTRO",2020
91685516,2,1,1,F,31,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2022
91905699,1,1,1,F,64,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2022
91905699,2,1,1,F,33,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2022
91905699,2,2,2,F,11,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2022
92075149,2,1,1,F,52,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2023
92112214,1,1,2,M,20,5,3,B,G,0,IMPERIAL,UNINCORPORATED,2023
92205030,2,1,1,F,42,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2023
92226826,1,1,2,F,62,5,3,L,G,0,IMPERIAL,UNINCORPORATED,2023
92226826,1,2,1,M,68,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2023
92226826,2,1,1,M,35,1,1,L,G,0,IMPERIAL,UNINCORPORATED,2023
90861270,1,1,1,M,20,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90932943,2,1,1,F,19,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
90935575,1,1,1,M,24,5,1,B,B,1,IMPERIAL,UNINCORPORATED,2019
91021727,1,1,1,F,29,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
91021727,2,1,1,M,51,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
91234602,1,1,2,F,23,5,4,P,G,0,IMPERIAL,UNINCORPORATED,2020
91234602,1,2,1,M,24,6,1,M,B,0,IMPERIAL,UNINCORPORATED,2020
91234602,1,3,2,M,23,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2020
91523525,1,1,2,F,29,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2021
91523525,1,2,1,M,38,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2021
91523525,1,3,2,F,8,7,5,P,H,0,IMPERIAL,UNINCORPORATED,2021
91523525,1,4,2,F,13,7,6,P,G,0,IMPERIAL,UNINCORPORATED,2021
9029353,2,1,1,M,64,6,1,M,G,0,IMPERIAL,"EL CENTRO",2020
9410870,1,1,4,M,15,3,1,P,A,0,IMPERIAL,"EL CENTRO",2021
9555240,1,1,1,F,62,6,1,M,G,0,IMPERIAL,"EL CENTRO",2023
90766620,1,1,1,M,21,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90790653,1,1,1,F,35,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90900702,1,1,1,M,24,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
91901029,1,1,1,M,50,1,1,P,V,1,IMPERIAL,UNINCORPORATED,2022
91994224,1,1,1,M,19,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2023
92207462,1,1,1,F,25,6,1,L,H,0,IMPERIAL,UNINCORPORATED,2023
92250238,1,1,1,F,44,7,1,L,G,0,IMPERIAL,IMPERIAL,2023
92250238,1,2,2,M,7,6,3,L,G,0,IMPERIAL,IMPERIAL,2023
90984509,1,1,1,M,34,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2019
90984509,1,2,2,F,30,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2019
91088093,1,1,1,M,31,5,1,P,W,1,IMPERIAL,UNINCORPORATED,2019
91390768,2,1,1,F,19,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91394661,1,1,1,M,60,6,1,P,W,1,IMPERIAL,UNINCORPORATED,2021
91662715,1,1,1,M,65,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91662715,2,1,1,M,40,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91860087,1,1,1,F,22,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2022
9036663,1,1,1,F,29,7,1,L,G,0,IMPERIAL,"EL CENTRO",2019
9036663,2,1,2,M,21,0,3,M,G,0,IMPERIAL,"EL CENTRO",2019
9106600,1,1,1,M,52,3,1,-,-,-,IMPERIAL,BRAWLEY,2020
9106600,2,1,1,M,52,4,1,L,G,0,IMPERIAL,BRAWLEY,2020
9192755,2,1,1,M,24,5,1,P,W,1,IMPERIAL,"EL CENTRO",2021
9369992,2,1,1,F,32,6,1,L,G,0,IMPERIAL,"EL CENTRO",2021
9369992,2,2,2,F,24,0,3,L,G,0,IMPERIAL,"EL CENTRO",2021
9369992,2,3,2,M,38,0,6,P,G,0,IMPERIAL,"EL CENTRO",2021
90757691,1,1,1,M,49,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
91119665,2,1,1,M,24,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
91386837,2,1,2,M,53,7,6,M,G,0,IMPERIAL,UNINCORPORATED,2021
92064051,2,1,1,F,47,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2023
92095851,1,1,1,M,27,5,1,M,H,1,IMPERIAL,UNINCORPORATED,2023
92262544,1,1,1,M,23,5,1,P,W,0,IMPERIAL,UNINCORPORATED,2023
8800674,1,1,1,M,24,2,1,L,G,0,IMPERIAL,"EL CENTRO",2019
9632956,1,1,3,F,64,5,-,-,-,-,IMPERIAL,"EL CENTRO",2023
90691586,1,1,2,F,59,7,4,P,A,0,IMPERIAL,UNINCORPORATED,2018
90776594,1,1,1,M,33,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90776594,3,1,3,M,67,1,9,-,-,-,IMPERIAL,UNINCORPORATED,2018
90804933,1,1,1,M,43,1,1,M,H,1,IMPERIAL,UNINCORPORATED,2018
90804933,1,2,2,F,31,1,3,M,H,1,IMPERIAL,UNINCORPORATED,2018
90804933,1,3,2,M,12,5,4,P,H,1,IMPERIAL,UNINCORPORATED,2018
90804933,1,4,2,F,10,5,9,P,H,1,IMPERIAL,UNINCORPORATED,2018
90804933,1,5,2,F,4,5,9,P,R,1,IMPERIAL,UNINCORPORATED,2018
90804933,1,6,2,F,16,5,9,P,H,1,IMPERIAL,UNINCORPORATED,2018
90804933,1,7,2,M,5,5,9,P,H,1,IMPERIAL,UNINCORPORATED,2018
90804933,1,8,2,M,1,5,9,P,R,1,IMPERIAL,UNINCORPORATED,2018
90804933,1,9,2,M,2,5,9,P,R,1,IMPERIAL,UNINCORPORATED,2018
90912584,1,1,2,F,25,5,3,M,G,0,IMPERIAL,UNINCORPORATED,2019
90912584,1,2,1,M,26,5,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
91124075,2,1,1,F,53,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2019
91124075,2,2,2,M,49,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2019
91188438,1,1,1,F,23,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2020
91201927,1,1,1,M,20,5,1,L,G,0,IMPERIAL,UNINCORPORATED,2020
91201927,1,2,2,F,20,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2020
91324774,1,1,1,F,31,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2020
91620258,1,1,1,M,31,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
92011484,1,1,1,F,22,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2023
8748520,1,1,1,M,55,4,1,L,G,0,IMPERIAL,"EL CENTRO",2018
8924035,2,1,1,M,66,3,1,M,W,0,IMPERIAL,CALEXICO,2018
90685128,1,1,1,M,67,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
91780051,2,1,1,M,61,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2022
91836435,1,1,1,M,65,6,1,P,W,1,IMPERIAL,UNINCORPORATED,2022
92115843,2,1,1,F,55,7,1,M,B,0,IMPERIAL,UNINCORPORATED,2023
92271707,1,1,2,M,19,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2023
92271707,1,2,1,M,21,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2023
92271707,2,1,1,M,24,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2023
8929057,2,1,2,F,73,4,2,L,G,0,IMPERIAL,CALEXICO,2019
9044922,2,1,1,F,57,6,1,M,G,0,IMPERIAL,"EL CENTRO",2020
9044922,2,2,2,M,19,0,3,M,G,0,IMPERIAL,"EL CENTRO",2020
9044922,3,1,2,M,30,0,3,M,G,0,IMPERIAL,"EL CENTRO",2020
9096433,2,1,4,F,35,5,0,P,W,0,IMPERIAL,"EL CENTRO",2020
9096433,3,1,4,M,52,6,0,P,W,0,IMPERIAL,"EL CENTRO",2020
9375068,2,1,3,M,36,6,-,P,B,0,IMPERIAL,"EL CENTRO",2021
9547258,1,1,1,F,64,4,1,X,G,0,IMPERIAL,BRAWLEY,2022
90850324,2,1,1,F,23,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
91525853,1,1,1,M,70,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91525853,2,1,1,F,38,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2021
91525853,2,2,2,M,37,6,3,L,G,0,IMPERIAL,UNINCORPORATED,2021
91683570,1,1,1,M,32,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2022
91703258,1,1,1,M,82,1,1,L,G,1,IMPERIAL,UNINCORPORATED,2022
91703258,1,2,2,F,66,1,3,L,G,0,IMPERIAL,UNINCORPORATED,2022
91914732,2,1,1,F,57,6,1,L,G,0,IMPERIAL,UNINCORPORATED,2022
92043448,1,1,1,M,40,7,1,L,G,0,IMPERIAL,BRAWLEY,2023
92271706,1,1,1,F,93,6,1,M,G,0,IMPERIAL,UNINCORPORATED,2023
91017119,1,1,2,M,17,6,9,L,H,0,IMPERIAL,UNINCORPORATED,2019
91017119,1,2,2,M,22,6,9,L,H,0,IMPERIAL,UNINCORPORATED,2019
91017119,1,3,2,M,34,7,9,L,H,0,IMPERIAL,UNINCORPORATED,2019
8542281,1,1,1,M,51,4,1,M,B,0,IMPERIAL,"EL CENTRO",2018
8589126,2,1,2,M,56,4,2,P,G,0,IMPERIAL,"EL CENTRO",2018
8589383,2,1,3,F,52,2,9,-,-,3,IMPERIAL,"EL CENTRO",2018
8613893,3,1,1,M,19,3,1,L,G,3,IMPERIAL,BRAWLEY,2018
8625856,1,1,1,F,40,4,1,M,G,0,IMPERIAL,"EL CENTRO",2018
8649733,1,1,1,M,33,4,1,L,G,0,IMPERIAL,"EL CENTRO",2018
8649733,2,1,1,F,60,4,1,P,G,0,IMPERIAL,"EL CENTRO",2018
8649733,2,2,2,M,18,4,3,P,G,0,IMPERIAL,"EL CENTRO",2018
8650633,1,1,2,F,6,3,6,M,Q,0,IMPERIAL,"EL CENTRO",2018
8650633,1,2,2,M,1,0,5,M,Q,0,IMPERIAL,"EL CENTRO",2018
8650633,2,1,1,F,32,4,1,L,G,0,IMPERIAL,"EL CENTRO",2018
8668133,2,1,1,F,59,4,1,M,G,0,IMPERIAL,"EL CENTRO",2018
8676933,2,1,2,F,32,4,9,L,B,0,IMPERIAL,BRAWLEY,2018
8676933,2,2,1,M,37,4,1,L,G,0,IMPERIAL,BRAWLEY,2018
8703795,2,1,1,F,37,4,1,L,G,0,IMPERIAL,"EL CENTRO",2018
8713021,1,1,2,F,39,0,2,P,G,0,IMPERIAL,"EL CENTRO",2018
8713021,3,1,2,F,28,4,2,P,G,0,IMPERIAL,"EL CENTRO",2018
8733685,1,1,1,F,17,4,1,M,G,0,IMPERIAL,"EL CENTRO",2018
8780384,2,1,3,M,57,3,9,-,-,3,IMPERIAL,"EL CENTRO",2018
8787248,1,1,1,F,46,4,1,L,G,0,IMPERIAL,"EL CENTRO",2018
8789487,2,1,2,M,1,0,0,L,Q,0,IMPERIAL,"EL CENTRO",2019
8789487,2,2,1,F,64,7,1,L,G,0,IMPERIAL,"EL CENTRO",2019
8801503,2,1,2,M,18,7,2,L,G,0,IMPERIAL,"EL CENTRO",2019
8829802,2,1,2,M,19,7,3,M,G,0,IMPERIAL,"EL CENTRO",2019
8867811,2,1,4,M,39,7,1,P,V,0,IMPERIAL,"EL CENTRO",2019
8873377,1,1,1,F,47,7,1,L,G,0,IMPERIAL,"EL CENTRO",2019
8873377,2,1,2,M,35,0,3,M,G,0,IMPERIAL,"EL CENTRO",2019
8873377,2,2,2,F,36,7,6,M,G,0,IMPERIAL,"EL CENTRO",2019
8894966,2,1,1,M,60,6,1,M,G,0,IMPERIAL,"EL CENTRO",2019
8894966,3,1,2,F,5,0,4,P,G,0,IMPERIAL,"EL CENTRO",2019
8900138,1,1,1,F,57,6,1,L,G,0,IMPERIAL,"EL CENTRO",2019
8900357,1,1,1,M,22,3,1,P,W,1,IMPERIAL,BRAWLEY,2019
8905426,1,1,2,M,24,4,2,M,G,0,IMPERIAL,CALEXICO,2019
8905426,1,2,2,F,22,4,3,M,G,0,IMPERIAL,CALEXICO,2019
8910963,2,1,3,M,59,1,9,-,-,3,IMPERIAL,BRAWLEY,2019
8917242,2,1,4,M,22,3,0,P,V,0,IMPERIAL,BRAWLEY,2019
8921340,2,1,1,-,31,4,1,M,G,0,IMPERIAL,CALEXICO,2018
8924016,2,1,1,F,37,4,1,M,G,0,IMPERIAL,CALEXICO,2018
8924032,1,1,1,-,26,2,1,L,G,0,IMPERIAL,CALEXICO,2018
8924032,2,1,1,-,23,4,1,L,G,0,IMPERIAL,CALEXICO,2018
8924032,2,2,2,-,21,4,2,L,G,0,IMPERIAL,CALEXICO,2018
8924032,2,3,2,-,1,4,3,L,Q,0,IMPERIAL,CALEXICO,2018
8924134,1,1,1,F,30,4,1,L,G,0,IMPERIAL,CALEXICO,2018
8924134,2,1,1,M,48,4,1,M,G,0,IMPERIAL,CALEXICO,2018
8924134,2,2,2,M,16,4,4,M,G,0,IMPERIAL,CALEXICO,2018
8924134,2,3,2,F,57,0,3,M,G,0,IMPERIAL,CALEXICO,2018
8929041,1,1,3,F,19,4,0,P,-,0,IMPERIAL,CALEXICO,2019
8950401,1,1,1,-,74,4,1,L,G,0,IMPERIAL,BRAWLEY,2019
8967858,2,1,2,F,72,0,3,M,G,0,IMPERIAL,"EL CENTRO",2019
8967858,3,1,1,F,33,6,9,-,-,3,IMPERIAL,"EL CENTRO",2019
8969693,1,1,1,F,65,7,1,L,G,0,IMPERIAL,"EL CENTRO",2019
8969693,3,1,1,F,65,7,1,M,G,0,IMPERIAL,"EL CENTRO",2019
8969693,4,1,1,M,23,7,1,M,G,0,IMPERIAL,"EL CENTRO",2019
8969701,2,1,1,F,49,7,1,P,G,0,IMPERIAL,"EL CENTRO",2019
8969701,2,2,2,F,27,7,5,P,G,0,IMPERIAL,"EL CENTRO",2019
8969701,2,3,2,M,19,7,3,P,G,0,IMPERIAL,"EL CENTRO",2019
8974418,2,1,1,F,67,3,1,L,C,0,IMPERIAL,"EL CENTRO",2019
8974459,1,1,1,F,44,7,1,M,G,0,IMPERIAL,"EL CENTRO",2019
8974459,2,1,1,M,26,5,1,M,A,0,IMPERIAL,"EL CENTRO",2019
8981719,1,1,4,M,42,6,1,P,V,0,IMPERIAL,"EL CENTRO",2019
9034418,2,1,1,M,24,7,1,M,G,0,IMPERIAL,"EL CENTRO",2019
9036655,1,1,1,F,32,7,1,L,G,0,IMPERIAL,"EL CENTRO",2019
9036885,1,1,1,M,21,6,1,M,G,0,IMPERIAL,"EL CENTRO",2020
9036885,1,2,2,M,21,6,3,M,G,0,IMPERIAL,"EL CENTRO",2020
9036885,1,3,2,M,18,7,6,M,G,0,IMPERIAL,"EL CENTRO",2020
9036885,2,1,1,M,27,6,1,L,G,0,IMPERIAL,"EL CENTRO",2020
9036889,1,1,1,F,29,7,1,M,G,0,IMPERIAL,"EL CENTRO",2020
90637131,1,1,1,F,31,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90637131,1,2,2,M,29,7,6,P,H,0,IMPERIAL,UNINCORPORATED,2018
90638438,1,1,1,M,37,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
9064109,1,1,4,M,13,7,0,P,K,0,IMPERIAL,"EL CENTRO",2020
90668548,1,1,1,M,18,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90668548,2,1,1,F,24,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90668548,2,2,2,F,27,7,3,L,G,0,IMPERIAL,UNINCORPORATED,2018
90672846,1,1,1,M,26,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90672846,1,2,2,M,18,7,4,P,G,0,IMPERIAL,UNINCORPORATED,2018
90675233,1,1,1,M,72,6,1,P,W,0,IMPERIAL,UNINCORPORATED,2018
90685010,2,1,4,M,19,7,1,-,W,0,IMPERIAL,UNINCORPORATED,2018
90690188,2,1,2,F,55,6,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
90730321,1,1,1,F,35,7,1,L,G,0,IMPERIAL,UNINCORPORATED,2018
90730745,2,1,1,M,29,7,1,M,G,0,IMPERIAL,UNINCORPORATED,2018
90730745,2,2,2,M,29,7,3,M,G,0,IMPERIAL,UNINCORPORATED,2018
